id,address,city,cityNum,neighborhoods,postal_code,name,rating,review_count,price_range,cateNum,category1
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
cardullos-gourmet-shoppe-cambridge-3,Harvard Square,Cambridge,1,[u'Harvard Square'],2138,Cardullo's Gourmet Shoppe,4,220,3,3,special food & gourmet
walnut-market-newton-2,20 Lincoln St.,Newton,2,,2461,Walnut Market,4.5,13,2,0,grocery
piccadilly-market-newton,63b Union St,Newton,2,,2459,Piccadilly Market,3,7,2,0,grocery
star-market-newton,33 Austin St,Newton,2,,2460,Star Market,3.5,3,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
Shaw's-newton,33 Austin St,Newton,2,,2460,Shaw's,1.5,2,2,0,grocery
whole-foods-market-newton-3,647 Washington St,Newton,2,,2458,Whole Foods Market,4,68,3,1,health market
whole-foods-market-newton-4,916 Walnut St,Newton,2,,2461,Whole Foods Market,2.5,29,3,1,health market
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
daves-general-store-quincy,66 Newbury Ave,Quincy,3,,2171,Dave's General Store,4,1,2,2,beer & wine
roxies-market-of-quincy-quincy,479 Southern Artery,Quincy,3,,2169,Roxie's Market of Quincy,4,46,1,4,butcher
marina-bay-marketplace-quincy,333 Victory Rd,Quincy,3,,2171,Marina Bay Marketplace,4.5,6,2,3,convenience
super-88-market-quincy,731 Hancock Street,Quincy,3,,2170,Super 88 Market,3,2,1,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
tedeschi-food-shops-quincy-4,1250 Hancock Street,Quincy,3,,2169,Tedeschi Food Shops,3,1,2,3,convenience
tedeschi-food-shops-quincy,495 Washington Street,Quincy,3,,2169,Tedeschi Food Shops,2,4,2,3,convenience
200-food-mart-quincy,200 Sea Street,Quincy,3,,2169,200 Food Mart,1,1,4,3,convenience
tedeschi-food-shops-quincy-2,751 E Squantum Street,Quincy,3,,2171,Tedeschi Food Shops,5,1,2,3,convenience
